Date,Value,,30-day average
28/12/2021,7.835,,7.722096774
29/12/2021,7.8775,,7.718225806
30/12/2021,7.7975,,7.721451613
31/12/2021,7.7075,,7.727741935
03/01/2022,7.58,,7.730645161
04/01/2022,7.7,,7.737903226
05/01/2022,7.6075,,7.746935484
06/01/2022,7.46,,7.758629032
07/01/2022,7.585,,7.775080645
10/01/2022,7.62,,7.802741935
11/01/2022,7.7025,,7.840080645
12/01/2022,7.5775,,7.891451613
13/01/2022,7.4675,,7.922193548
14/01/2022,7.415,,7.982209677
18/01/2022,7.69,,8.060435484
19/01/2022,7.965,,8.153983871
20/01/2022,7.9025,,8.262854839
21/01/2022,7.8,,8.397935484
24/01/2022,8.005,,8.563741935
25/01/2022,8.18,,8.720516129
26/01/2022,7.95,,8.844225806
27/01/2022,7.77,,8.938419355
28/01/2022,7.8625,,9.044709677
31/01/2022,7.6125,,9.144709677
01/02/2022,7.69,,9.271483871
02/02/2022,7.55,,9.36833871
03/02/2022,7.5175,,9.478983871
04/02/2022,7.6325,,9.579629032
07/02/2022,7.6875,,9.694467742
08/02/2022,7.7875,,9.807209677
09/02/2022,7.85,,9.912693548
10/02/2022,7.715,,10.00970968
11/02/2022,7.9775,,10.11640323
14/02/2022,7.9925,,10.20003226
15/02/2022,7.7975,,10.2693871
16/02/2022,7.805,,10.34922581
17/02/2022,7.98,,10.42196774
18/02/2022,7.97,,10.48212903
21/02/2022,7.97,,10.55091935
22/02/2022,8.4425,,10.631
23/02/2022,8.7775,,10.69358065
24/02/2022,9.295,,10.73946774
25/02/2022,8.5305,,10.77882258
28/02/2022,9.328,,10.85243548
01/03/2022,9.84,,10.90758065
02/03/2022,10.59,,10.94935484
03/03/2022,11.34,,10.96145161
04/03/2022,12.09,,10.94935484
07/03/2022,12.94,,10.92080645
08/03/2022,12.865,,10.85790323
09/03/2022,12.015,,10.79387097
10/03/2022,10.87,,10.75080645
11/03/2022,11.065,,10.74387097
14/03/2022,10.9625,,10.72951613
15/03/2022,11.5425,,10.72608065
16/03/2022,10.6925,,10.70358065
17/03/2022,10.98,,10.7073871
18/03/2022,10.6375,,10.69298387
21/03/2022,11.1925,,10.69032258
22/03/2022,11.1825,,10.66653226
23/03/2022,11.0575,,10.65306452
24/03/2022,10.8575,,10.65330645
25/03/2022,11.0225,,10.66064516
28/03/2022,10.57,,10.65758065
29/03/2022,10.1425,,10.6691129
30/03/2022,10.2725,,10.70096774
31/03/2022,10.06,,10.74983871
01/04/2022,9.845,,10.80516129
04/04/2022,10.1025,,10.89
05/04/2022,10.4525,,10.97620968
06/04/2022,10.3825,,11.03604839
07/04/2022,10.2,,11.0883871
08/04/2022,10.515,,11.13637097
11/04/2022,10.8125,,11.18104839
12/04/2022,11.0375,,11.20475806
13/04/2022,11.135,,11.2191129
14/04/2022,10.965,,11.22870968
15/04/2022,10.965,,11.2483871
18/04/2022,11.205,,11.24548387
19/04/2022,10.99,,11.21991935
20/04/2022,10.88,,11.20677419
21/04/2022,10.68,,11.19129032
22/04/2022,10.655,,11.19935484
25/04/2022,10.62,,11.20137097
26/04/2022,10.856,,11.20548387
27/04/2022,10.845,,11.20085484
28/04/2022,10.8105,,11.19641935
29/04/2022,10.5335,,11.19317742
02/05/2022,10.555,,11.19217742
03/05/2022,10.455,,11.19040323
04/05/2022,10.765,,11.20096774
05/05/2022,11.065,,11.18733871
06/05/2022,11.085,,11.16403226
09/05/2022,10.9275,,11.12104839
10/05/2022,10.9275,,11.08354839
11/05/2022,11.13,,11.0333871
12/05/2022,11.7875,,10.97233871
13/05/2022,11.775,,10.90681935
16/05/2022,12.475,,10.83413871
17/05/2022,12.775,,10.7456129
18/05/2022,12.3075,,10.64840645
19/05/2022,12.005,,10.55935484
20/05/2022,11.6875,,10.46703548
23/05/2022,11.9,,10.3917871
24/05/2022,11.5475,,10.29858065
25/05/2022,11.4825,,10.21244839
26/05/2022,11.4325,,10.13871935
27/05/2022,11.575,,10.08259032
31/05/2022,10.875,,10.01807419
01/06/2022,10.4125,,9.966729032
02/06/2022,10.5825,,9.93293871
03/06/2022,10.4,,9.893229032
06/06/2022,10.93,,9.844454839
07/06/2022,10.7175,,9.787951613
08/06/2022,10.7475,,9.74006129
09/06/2022,10.7125,,9.7013
10/06/2022,10.7075,,9.643912903
13/06/2022,10.71,,9.589322581
14/06/2022,10.5025,,9.545403226
15/06/2022,10.5,,9.505106452
16/06/2022,10.7825,,9.466864516
17/06/2022,10.3425,,9.421487097
20/06/2022,10.3425,,9.383277419
21/06/2022,9.7525,,9.347045161
22/06/2022,9.765,,9.328087097
23/06/2022,9.3725,,9.313116129
24/06/2022,9.2375,,9.311025806
27/06/2022,9.7564,,9.311974194
28/06/2022,9.5219,,9.295964516
29/06/2022,9.7307,,9.28686129
30/06/2022,9.7616,,9.268606452
01/07/2022,9.5469,,9.252209677
04/07/2022,9.1431,,9.242519355
05/07/2022,9.3548,,9.239051613
06/07/2022,9.0106,,9.224803226
07/07/2022,8.8774,,9.210025806
08/07/2022,9.1969,,9.199545161
11/07/2022,9.6925,,9.185341935
12/07/2022,9.575,,9.164151613
13/07/2022,9.2833,,9.145651613
14/07/2022,9.365,,9.134367742
15/07/2022,9.3515,,9.122641935
18/07/2022,8.888,,9.115083871
19/07/2022,9.1784,,9.117867742
20/07/2022,9.2329,,9.111941935
21/07/2022,9.5459,,9.102503226
22/07/2022,8.9335,,9.078577419
25/07/2022,9.0152,,9.074845161
26/07/2022,9.3485,,9.058383871
27/07/2022,9.2533,,9.043022581
28/07/2022,9.3145,,9.024806452
29/07/2022,9.3758,,9.014929032
01/08/2022,9.158,,9.002416129
02/08/2022,9.2193,,9.002196774
03/08/2022,9.1648,,9.000877419
04/08/2022,9.3009,,8.997148387
05/08/2022,9.3077,,8.990564516
08/08/2022,9.2669,,8.97586129
09/08/2022,9.2601,,8.974764516
10/08/2022,9.2397,,8.981567742
11/08/2022,9.1648,,8.990345161
12/08/2022,9.2533,,8.998467742
15/08/2022,9.2465,,9.001758065
16/08/2022,9.0356,,9.010316129
17/08/2022,8.9131,,9.029629032
18/08/2022,8.5525,,9.051358065
19/08/2022,8.5525,,9.088667742
22/08/2022,8.7566,,9.121151613
23/08/2022,9.0356,,9.146393548
24/08/2022,9.0015,,9.164170968
25/08/2022,8.9335,,9.176464516
26/08/2022,9.0015,,9.193583871
29/08/2022,9.1172,,9.223216129
30/08/2022,8.9743,,9.240774194
31/08/2022,8.9947,,9.261187097
01/09/2022,8.9403,,9.283135484
02/09/2022,8.8042,,9.302009677
05/09/2022,8.8178,,9.321545161
06/09/2022,8.5049,,9.330764516
07/09/2022,8.8723,,9.350954839
08/09/2022,8.6886,,9.362587097
09/09/2022,9.0083,,9.382119355
12/09/2022,8.9879,,9.389583871
13/09/2022,9.1512,,9.394851613
14/09/2022,9.1784,,9.393096774
15/09/2022,9.0492,,9.392
16/09/2022,9.0968,,9.396167742
19/09/2022,8.8519,,9.411312903
20/09/2022,9.2329,,9.441380645
21/09/2022,9.471,,9.442916129
22/09/2022,9.5118,,9.436551613
23/09/2022,9.4166,,9.427116129
26/09/2022,9.3553,,9.417896774
27/09/2022,9.5118,,9.404948387
28/09/2022,9.6343,,9.386293548
29/09/2022,9.5867,,9.362590323
30/09/2022,9.7091,,9.340422581
03/10/2022,9.5595,,9.311012903
04/10/2022,9.5391,,9.28313871
05/10/2022,9.5867,,9.256141935
06/10/2022,9.3826,,9.232
07/10/2022,9.4642,,9.215319355
10/10/2022,9.9201,,9.195567742
11/10/2022,9.6615,,
12/10/2022,9.6071,,
13/10/2022,9.6751,,
14/10/2022,9.5254,,
17/10/2022,9.4098,,
18/10/2022,9.1036,,
19/10/2022,9.1308,,
20/10/2022,9.2329,,
21/10/2022,9.2941,,
24/10/2022,9.2397,,
25/10/2022,9.1512,,
26/10/2022,9.0968,,
27/10/2022,9.1444,,
28/10/2022,9.1784,,
31/10/2022,9.5663,,
01/11/2022,9.784,,
02/11/2022,9.2805,,
03/11/2022,9.2737,,
04/11/2022,9.2193,,
07/11/2022,9.1308,,
08/11/2022,8.9539,,
09/11/2022,8.9335,,
10/11/2022,8.8995,,
11/11/2022,8.8995,,
14/11/2022,8.7974,,
15/11/2022,8.6954,,
16/11/2022,8.7022,,
17/11/2022,8.8383,,
18/11/2022,8.8655,,
21/11/2022,8.8519,,
